Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,Battery_Voltage_volts,Train_Box_Temperature_degC,Train_Top_Temperature_degC,Train_Top_Relative_Humidity_%,ES642_PM2.5_Concentration_ug/m3,ES642_Air_Flow_Rate_L/min,ES642_Internal_Air_Temperature_degC,ES642_Internal_Relative_Humidity_%,ES642_Internal_Air_Pressure_hpa,ES642_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute,Hour,Transit_ID,AQI,PM2.5_Category,Meso_West_Category
2023-09-01 00:06:04,40.769211,-111.838531,1490.6,12.98,43.92,34.41,13.04,6.0,2.0,35.5,7.0,847.1,0.0,59.7,2.41,57.0,799.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=6, tm_sec=4, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,6,0,TRX02,Good,< 12.00,6.00 - 8.00
2023-09-01 00:07:04,40.769642,-111.839027,1489.9,12.99,43.87,34.65,13.55,6.0,2.0,32.78,7.0,847.0,0.0,59.7,2.39,57.0,799.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=7, tm_sec=4, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,7,0,TRX02,Good,< 12.00,6.00 - 8.00
2023-09-01 00:08:04,40.769642,-111.839027,1489.9,12.98,43.81,34.58,13.58,7.0,2.0,24.5,7.0,847.1,0.0,55.3,2.4,57.0,798.9,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=8, tm_sec=4, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,8,0,TRX02,Good,< 12.00,6.00 - 8.00
2023-09-01 00:09:04,40.769642,-111.839027,1489.9,12.99,43.76,34.62,12.94,6.0,2.0,27.61,7.0,846.8,0.0,49.7,2.4,57.0,799.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=9, tm_sec=4, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,9,0,TRX02,Good,< 12.00,6.00 - 8.00
2023-09-01 00:10:04,40.769642,-111.839027,1489.9,12.99,43.71,34.55,12.43,6.0,2.0,35.11,7.0,846.9,0.0,57.8,2.4,57.0,798.9,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=10, tm_sec=4, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,10,0,TRX02,Good,< 12.00,6.00 - 8.00
2023-09-01 00:11:04,40.769642,-111.83902,1490.1,12.98,43.66,34.62,12.26,6.0,2.0,36.39,7.0,847.0,0.0,51.1,2.41,56.9,799.1,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=11, tm_sec=4, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,11,0,TRX02,Good,< 12.00,6.00 - 8.00
2023-09-01 00:12:04,40.769646,-111.83902,1490.4,12.99,43.61,34.31,12.7,6.0,2.0,33.61,7.0,846.8,0.0,61.5,2.4,56.9,798.7,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=12, tm_sec=4, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,12,0,TRX02,Good,< 12.00,6.00 - 8.00
2023-09-01 00:13:04,40.769646,-111.83902,1490.8,12.99,43.56,34.24,12.87,7.0,2.0,32.5,7.0,847.0,0.0,59.5,2.39,56.9,798.9,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=13, tm_sec=4, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,13,0,TRX02,Good,< 12.00,6.00 - 8.00
2023-09-01 00:14:04,40.769646,-111.83902,1491.1,12.99,43.51,33.77,13.92,7.0,2.2,34.89,7.0,847.1,40.0,63.5,2.39,56.9,798.9,1,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=14, tm_sec=4, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,14,0,TRX02,Good,< 12.00,6.00 - 8.00
2023-09-01 00:15:04,40.76965,-111.83902,1491.4,12.99,43.4,33.77,14.02,10.0,2.0,35.0,7.0,847.0,40.0,64.2,2.4,56.9,798.9,1,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=15, tm_sec=4, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,15,0,TRX02,Good,< 12.00,10.00 - 12.00
2023-09-01 00:16:04,40.76965,-111.83902,1491.6,12.98,43.35,33.6,14.02,9.0,2.0,30.61,7.0,846.8,40.0,67.1,2.4,56.9,799.1,1,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=16, tm_sec=4, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,16,0,TRX02,Good,< 12.00,8.00 - 10.00
2023-09-01 00:17:04,40.768482,-111.837341,1494.2,12.98,43.3,33.74,13.78,8.0,2.0,33.89,8.0,847.0,40.0,71.8,2.4,56.8,798.8,1,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=17, tm_sec=4, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,17,0,TRX02,Good,< 12.00,8.00 - 10.00
2023-09-01 00:18:04,40.76458,-111.836739,1478.9,12.99,43.25,34.89,12.43,10.0,2.0,33.89,8.0,848.4,40.0,54.4,2.39,56.8,800.3,1,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=18, tm_sec=4, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,18,0,TRX02,Good,< 12.00,10.00 - 12.00
2023-09-01 00:19:04,40.763008,-111.836044,1479.3,12.99,43.2,35.26,11.82,6.0,2.0,29.78,7.0,848.4,40.0,61.7,2.4,56.8,800.3,1,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=19, tm_sec=4, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,19,0,TRX02,Good,< 12.00,6.00 - 8.00
2023-09-01 00:20:04,40.760712,-111.838799,1461.1,12.99,43.15,35.46,11.48,7.0,2.0,35.61,8.0,849.5,40.0,60.3,2.39,56.8,801.6,1,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=20, tm_sec=4, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,20,0,TRX02,Good,< 12.00,6.00 - 8.00
2023-09-01 00:21:04,40.759247,-111.84227,1444.4,12.98,43.05,35.83,11.59,6.0,2.0,35.61,7.0,850.9,40.0,90.1,2.39,56.7,803.1,1,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=21, tm_sec=4, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,21,0,TRX02,Good,< 12.00,6.00 - 8.00
2023-09-01 00:22:04,40.76096,-111.849152,1416.0,12.99,43.0,36.0,11.89,7.0,2.0,36.11,8.0,853.4,40.0,53.8,2.38,56.7,805.5,1,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=22, tm_sec=4, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,22,0,TRX02,Good,< 12.00,6.00 - 8.00
2023-09-01 00:23:04,40.759884,-111.852226,1397.9,12.99,42.95,36.54,10.74,6.0,2.0,36.22,8.0,855.0,40.0,58.9,2.38,56.6,806.7,1,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=23, tm_sec=4, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,23,0,TRX02,Good,< 12.00,6.00 - 8.00
2023-09-01 00:24:04,40.758736,-111.852234,1390.3,12.99,42.85,36.37,11.32,6.0,2.0,36.11,8.0,855.1,40.0,58.7,2.38,56.6,806.9,1,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=24, tm_sec=4, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,24,0,TRX02,Good,< 12.00,6.00 - 8.00
2023-09-01 00:25:04,40.758488,-111.85276,1390.3,12.99,42.8,36.54,10.74,6.0,2.0,36.28,8.0,855.4,40.0,37.2,2.38,56.6,807.2,1,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=25, tm_sec=4, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,25,0,TRX02,Good,< 12.00,6.00 - 8.00
2023-09-01 00:26:04,40.758541,-111.861458,1360.5,12.99,42.75,36.37,11.32,7.0,2.0,36.78,8.0,858.9,40.0,62.7,2.36,56.5,810.9,1,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=26, tm_sec=4, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,26,0,TRX02,Good,< 12.00,6.00 - 8.00
2023-09-01 00:47:10,40.719063,-111.896919,1289.5,13.01,42.01,36.64,12.13,8.0,2.0,36.28,9.0,865.2,0.0,48.2,2.36,55.8,817.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=47, tm_sec=10, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,47,0,TRX02,Good,< 12.00,8.00 - 10.00
2023-09-01 00:49:10,40.700932,-111.897003,1288.7,13.01,41.81,36.51,13.38,13.0,2.0,35.72,9.0,865.0,0.0,52.1,2.34,55.8,816.7,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=49, tm_sec=10, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,49,0,TRX02,Moderate,12.00 - 35.50,12.00 - 20.00
2023-09-01 00:51:10,40.687855,-111.896751,1295.3,13.01,41.72,36.81,11.01,3.0,2.0,25.11,8.0,864.2,0.0,47.5,2.36,55.7,816.2,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=51, tm_sec=10, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,51,0,TRX02,Good,< 12.00,2.00 - 4.00
2023-09-01 00:53:10,40.676994,-111.894112,1299.5,13.01,41.52,36.98,9.73,4.0,2.0,36.78,8.0,863.8,0.0,34.9,2.36,55.6,816.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=53, tm_sec=10, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,53,0,TRX02,Good,< 12.00,4.00 - 6.00
2023-09-01 00:55:10,40.660141,-111.895378,1307.0,13.02,41.38,37.01,10.03,3.0,2.0,35.28,8.0,863.3,0.0,50.1,2.34,55.5,815.2,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=55, tm_sec=10, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,55,0,TRX02,Good,< 12.00,2.00 - 4.00
2023-09-01 00:57:10,40.650974,-111.89817,1311.3,13.01,41.24,36.44,10.23,5.0,2.0,34.89,8.0,862.7,0.0,38.2,2.35,55.5,814.2,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=57, tm_sec=10, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,57,0,TRX02,Good,< 12.00,4.00 - 6.00
2023-09-01 00:59:10,40.633701,-111.89846,1320.1,13.01,41.15,36.3,10.98,3.0,2.0,36.0,8.0,862.0,0.0,46.0,2.36,55.4,813.8,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=59, tm_sec=10, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,59,0,TRX02,Good,< 12.00,2.00 - 4.00
2023-09-01 01:01:10,40.629562,-111.905045,1316.0,12.98,40.96,35.97,11.28,2.0,2.0,34.72,8.0,861.9,0.0,49.4,2.34,55.3,813.9,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=1, tm_min=1, tm_sec=10, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,1,1,TRX02,Good,< 12.00,2.00 - 4.00
2023-09-01 01:03:10,40.617176,-111.914246,1311.7,12.99,40.86,35.63,11.38,2.0,2.0,34.11,9.0,862.1,0.0,42.1,2.35,55.2,814.1,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=1, tm_min=3, tm_sec=10, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,3,1,TRX02,Good,< 12.00,2.00 - 4.00
2023-09-01 01:05:10,40.608131,-111.924133,1310.7,12.99,40.77,34.99,13.95,3.0,2.0,35.28,9.0,862.5,0.0,42.5,2.35,55.1,814.6,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=1, tm_min=5, tm_sec=10, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,5,1,TRX02,Good,< 12.00,2.00 - 4.00
2023-09-01 01:07:10,40.604668,-111.937386,1327.4,12.99,40.63,34.58,13.31,3.0,2.0,33.72,9.0,860.9,0.0,43.7,2.37,55.0,812.8,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=1, tm_min=7, tm_sec=10, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,7,1,TRX02,Good,< 12.00,2.00 - 4.00
2023-09-01 01:09:10,40.598515,-111.958908,1355.0,12.99,40.49,34.45,13.44,3.0,2.0,34.78,10.0,858.1,0.0,66.3,2.36,54.9,810.2,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=1, tm_min=9, tm_sec=10, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,9,1,TRX02,Good,< 12.00,2.00 - 4.00
2023-09-01 01:11:10,40.592487,-111.979935,1388.8,12.98,40.35,34.35,12.23,3.0,2.0,31.72,9.0,854.6,0.0,41.5,2.37,54.8,806.8,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=1, tm_min=11, tm_sec=10, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,11,1,TRX02,Good,< 12.00,2.00 - 4.00
2023-09-01 01:13:42,40.579281,-112.008522,1458.1,12.99,40.21,33.74,13.75,2.0,2.0,32.28,9.0,848.2,0.0,47.1,2.38,54.7,800.6,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=1, tm_min=13, tm_sec=42, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,13,1,TRX02,Good,< 12.00,2.00 - 4.00
2023-09-01 01:15:42,40.568951,-112.02491,1507.7,12.97,40.03,33.91,10.17,2.0,2.0,33.5,8.0,845.0,0.0,43.4,2.38,54.5,797.2,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=1, tm_min=15, tm_sec=42, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,15,1,TRX02,Good,< 12.00,2.00 - 4.00
2023-09-01 01:17:42,40.556034,-112.024673,1515.7,12.99,39.89,34.35,10.2,2.0,2.0,34.0,8.0,844.1,0.0,62.3,2.37,54.4,796.7,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=1, tm_min=17, tm_sec=42, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,17,1,TRX02,Good,< 12.00,2.00 - 4.00
2023-09-01 01:19:42,40.544178,-112.014236,1478.0,12.99,39.8,35.29,9.69,2.0,2.0,34.22,8.0,847.6,0.0,44.0,2.38,54.3,800.2,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=1, tm_min=19, tm_sec=42, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,19,1,TRX02,Good,< 12.00,2.00 - 4.00
2023-09-01 01:21:42,40.544178,-112.014236,1477.4,12.99,39.66,35.12,9.86,2.0,2.0,32.72,8.0,847.8,0.0,45.2,2.39,54.2,800.1,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=1, tm_min=21, tm_sec=42, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,21,1,TRX02,Good,< 12.00,2.00 - 4.00
2023-09-01 01:23:42,40.544178,-112.014244,1477.2,12.98,39.53,34.65,9.93,2.0,2.0,33.72,8.0,847.7,0.0,46.6,2.37,54.1,800.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=1, tm_min=23, tm_sec=42, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,23,1,TRX02,Good,< 12.00,2.00 - 4.00
2023-09-01 01:25:42,40.550568,-112.020401,1494.5,12.98,39.44,34.55,9.93,2.0,2.0,33.0,8.0,845.6,0.0,42.1,2.38,54.0,797.9,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=1, tm_min=25, tm_sec=42, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,25,1,TRX02,Good,< 12.00,2.00 - 4.00
2023-09-01 01:27:42,40.562546,-112.024658,1500.5,12.98,39.3,34.68,9.96,2.0,2.0,33.5,8.0,844.3,0.0,47.6,2.37,53.9,797.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=1, tm_min=27, tm_sec=42, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,27,1,TRX02,Good,< 12.00,2.00 - 4.00
2023-09-01 01:29:42,40.571297,-112.024239,1490.6,12.99,39.22,34.21,10.61,1.0,2.0,33.89,9.0,845.0,0.0,42.9,2.37,53.7,797.7,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=1, tm_min=29, tm_sec=42, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,29,1,TRX02,Good,< 12.00,< 2.00
2023-09-30 23:58:32,40.724709,-111.896927,1292.5,13.44,26.53,23.98,19.86,2.0,2.0,22.0,16.0,864.2,0.0,30.0,2.27,41.1,816.2,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=30, tm_hour=23, tm_min=58, tm_sec=32, tm_wday=5, tm_yday=273, tm_isdst=-1)",2023-09-30,2023,9,273,30,58,23,TRX02,Good,< 12.00,2.00 - 4.00
2023-09-30 23:59:32,40.722561,-111.896896,1292.5,13.44,26.5,23.67,20.2,2.0,2.0,22.28,16.0,864.3,0.0,22.9,2.27,41.1,816.1,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=30, tm_hour=23, tm_min=59, tm_sec=32, tm_wday=5, tm_yday=273, tm_isdst=-1)",2023-09-30,2023,9,273,30,59,23,TRX02,Good,< 12.00,2.00 - 4.00
